time,cell_id,rsrp_dbm,rsrq_db
55.86,2,-118.01,5.23
55.87,2,-118.01,5.23
55.87,2,-118.01,5.23
55.87,2,-118.01,5.23
55.87,2,-118.01,5.23
55.87,2,-118.01,5.23
55.87,2,-118.01,5.22
55.87,2,-118.02,5.22
55.87,2,-118.02,5.22
55.87,2,-118.02,5.22
55.87,2,-118.02,5.22
55.88,2,-118.02,5.22
55.88,2,-118.02,5.22
55.88,2,-118.02,5.22
55.88,2,-118.02,5.22
55.88,2,-118.02,5.21
55.88,2,-118.03,5.21
55.88,2,-118.03,5.21
55.88,2,-118.03,5.21
55.88,2,-118.03,5.21
55.88,2,-118.03,5.21
55.89,2,-118.03,5.21
55.89,2,-118.03,5.21
55.89,2,-118.03,5.21
55.89,2,-118.03,5.21
55.89,2,-118.03,5.20
55.89,2,-118.04,5.20
55.89,2,-118.04,5.20
55.89,2,-118.04,5.20
55.89,2,-118.04,5.20
55.89,2,-118.04,5.20
55.90,2,-118.04,5.20
55.90,2,-118.04,5.20
55.90,2,-118.04,5.20
55.90,2,-118.04,5.19
55.90,2,-118.05,5.19
55.90,2,-118.05,5.19
55.90,2,-118.05,5.19
55.90,2,-118.05,5.19
55.90,2,-118.05,5.19
55.90,2,-118.05,5.19
55.91,2,-118.05,5.19
55.91,2,-118.05,5.19
55.91,2,-118.05,5.19
55.91,2,-118.06,5.18
55.91,2,-118.06,5.18
55.91,2,-118.06,5.18
55.91,2,-118.06,5.18
55.91,2,-118.06,5.18
55.91,2,-118.06,5.18
55.91,2,-118.06,5.18
55.92,2,-118.06,5.18
55.92,2,-118.06,5.18
55.92,2,-118.06,5.17
55.92,2,-118.07,5.17
55.92,2,-118.07,5.17
55.92,2,-118.07,5.17
55.92,2,-118.07,5.17
55.92,2,-118.07,5.17
55.92,2,-118.07,5.17
55.92,2,-118.07,5.17
55.93,2,-118.07,5.17
55.93,2,-118.07,5.16
55.93,2,-118.08,5.16
55.93,2,-118.08,5.16
55.93,2,-118.08,5.16
55.93,2,-118.08,5.16
55.93,2,-118.08,5.16
55.93,2,-118.08,5.16
55.93,2,-118.08,5.16
55.93,2,-118.08,5.16
55.94,2,-118.08,5.16
55.94,2,-118.09,5.15
55.94,2,-118.09,5.15
55.94,2,-118.09,5.15
55.94,2,-118.09,5.15
55.94,2,-118.09,5.15
55.94,2,-118.09,5.15
55.94,2,-118.09,5.15
55.94,2,-118.09,5.15
55.94,2,-118.09,5.15
55.95,2,-118.09,5.14
55.95,2,-118.10,5.14
55.95,2,-118.10,5.14
55.95,2,-118.10,5.14
55.95,2,-118.10,5.14
55.95,2,-118.10,5.14
55.95,2,-118.10,5.14
55.95,2,-118.10,5.14
55.95,2,-118.10,5.14
55.95,2,-118.10,5.13
55.96,2,-118.11,5.13
55.96,2,-118.11,5.13
55.96,2,-118.11,5.13
55.96,2,-118.11,5.13
55.96,2,-118.11,5.13
55.96,2,-118.11,5.13
55.96,2,-118.11,5.13
55.96,2,-118.11,5.13
55.96,2,-118.11,5.13
55.96,2,-118.11,5.12
55.97,2,-118.12,5.12
55.97,2,-118.12,5.12
55.97,2,-118.12,5.12
55.97,2,-118.12,5.12
55.97,2,-118.12,5.12
55.97,2,-118.12,5.12
55.97,2,-118.12,5.12
55.97,2,-118.12,5.12
55.97,2,-118.12,5.11
55.97,2,-118.13,5.11
55.98,2,-118.13,5.11
55.98,2,-118.13,5.11
55.98,2,-118.13,5.11
55.98,2,-118.13,5.11
55.98,2,-118.13,5.11
55.98,2,-118.13,5.11
55.98,2,-118.13,5.11
55.98,2,-118.13,5.11
55.98,2,-118.14,5.10
55.98,2,-118.14,5.10
55.99,2,-118.14,5.10
55.99,2,-118.14,5.10
55.99,2,-118.14,5.10
55.99,2,-118.14,5.10
55.99,2,-118.14,5.10
55.99,2,-118.14,5.10
55.99,2,-118.14,5.10
55.99,2,-118.14,5.09
55.99,2,-118.15,5.09
55.99,2,-118.15,5.09
56.00,2,-118.15,5.09
56.00,2,-118.15,5.09
56.00,2,-118.15,5.09
56.00,2,-118.15,5.09
56.00,2,-118.15,5.09
56.00,2,-118.15,5.09
56.00,2,-118.15,5.08
56.00,2,-118.16,5.08
56.00,2,-118.16,5.08
56.00,2,-118.16,5.08
56.01,2,-118.16,5.08
56.01,2,-118.16,5.08
56.01,2,-118.16,5.08
56.01,2,-118.16,5.08
56.01,2,-118.16,5.08
56.01,2,-118.16,5.08
56.01,2,-118.16,5.07
56.01,2,-118.17,5.07
56.01,2,-118.17,5.07
56.01,2,-118.17,5.07
56.02,2,-118.17,5.07
56.02,2,-118.17,5.07
56.02,2,-118.17,5.07
56.02,2,-118.17,5.07
56.02,2,-118.17,5.07
56.02,2,-118.17,5.06
56.02,2,-118.18,5.06
56.02,2,-118.18,5.06
56.02,2,-118.18,5.06
56.02,2,-118.18,5.06
56.03,2,-118.18,5.06
56.03,2,-118.18,5.06
56.03,2,-118.18,5.06
56.03,2,-118.18,5.06
56.03,2,-118.18,5.06
56.03,2,-118.19,5.05
56.03,2,-118.19,5.05
56.03,2,-118.19,5.05
56.03,2,-118.19,5.05
56.03,2,-118.19,5.05
56.04,2,-118.19,5.05
56.04,2,-118.19,5.05
56.04,2,-118.19,5.05
56.04,2,-118.19,5.05
56.04,2,-118.19,5.04
56.04,2,-118.20,5.04
56.04,2,-118.20,5.04
56.04,2,-118.20,5.04
56.04,2,-118.20,5.04
56.04,2,-118.20,5.04
56.05,2,-118.20,5.04
56.05,2,-118.20,5.04
56.05,2,-118.20,5.04
56.05,2,-118.20,5.03
56.05,2,-118.21,5.03
56.05,2,-118.21,5.03
56.05,2,-118.21,5.03
56.05,2,-118.21,5.03
56.05,2,-118.21,5.03
56.05,2,-118.21,5.03
56.06,2,-118.21,5.03
56.06,2,-118.21,5.03
56.06,2,-118.21,5.03
56.06,2,-118.21,5.02
56.06,2,-118.22,5.02
56.06,2,-118.22,5.02
56.06,2,-118.22,5.02
56.06,2,-118.22,5.02
56.06,2,-118.22,5.02
56.06,2,-118.22,5.02
56.07,2,-118.22,5.02
56.07,2,-118.22,5.02
56.07,2,-118.22,5.01
56.07,2,-118.23,5.01
56.07,2,-118.23,5.01
56.07,2,-118.23,5.01
56.07,2,-118.23,5.01
56.07,2,-118.23,5.01
56.07,2,-118.23,5.01
56.07,2,-118.23,5.01
56.08,2,-118.23,5.01
56.08,2,-118.23,5.01
56.08,2,-118.23,5.00
56.08,2,-118.24,5.00
56.08,2,-118.24,5.00
56.08,2,-118.24,5.00
56.08,2,-118.24,5.00
56.08,2,-118.24,5.00
56.08,2,-118.24,5.00
56.08,2,-118.24,5.00
56.09,2,-118.24,5.00
56.09,2,-118.24,4.99
56.09,2,-118.25,4.99
56.09,2,-118.25,4.99
56.09,2,-118.25,4.99
56.09,2,-118.25,4.99
56.09,2,-118.25,4.99
56.09,2,-118.25,4.99
56.09,2,-118.25,4.99
56.09,2,-118.25,4.99
56.10,2,-118.25,4.99
56.10,2,-118.26,4.98
56.10,2,-118.26,4.98
56.10,2,-118.26,4.98
56.10,2,-118.26,4.98
56.10,2,-118.26,4.98
56.10,2,-118.26,4.98
56.10,2,-118.26,4.98
56.10,2,-118.26,4.98
56.10,2,-118.26,4.98
56.11,2,-118.26,4.97
56.11,2,-118.27,4.97
56.11,2,-118.27,4.97
56.11,2,-118.27,4.97
56.11,2,-118.27,4.97
56.11,2,-118.27,4.97
56.11,2,-118.27,4.97
56.11,2,-118.27,4.97
56.11,2,-118.27,4.97
56.11,2,-118.27,4.96
56.12,2,-118.28,4.96
56.12,2,-118.28,4.96
56.12,2,-118.28,4.96
56.12,2,-118.28,4.96
56.12,2,-118.28,4.96
56.12,2,-118.28,4.96
56.12,2,-118.28,4.96
56.12,2,-118.28,4.96
56.12,2,-118.28,4.96
56.12,2,-118.28,4.95
56.13,2,-118.29,4.95
56.13,2,-118.29,4.95
56.13,2,-118.29,4.95
56.13,2,-118.29,4.95
56.13,2,-118.29,4.95
56.13,2,-118.29,4.95
56.13,2,-118.29,4.95
56.13,2,-118.29,4.95
56.13,2,-118.29,4.94
56.13,2,-118.30,4.94
56.14,2,-118.30,4.94
56.14,2,-118.30,4.94
56.14,2,-118.30,4.94
56.14,2,-118.30,4.94
56.14,2,-118.30,4.94
56.14,2,-118.30,4.94
56.14,2,-118.30,4.94
56.14,2,-118.30,4.94
56.14,2,-118.30,4.93
56.14,2,-118.31,4.93
56.15,2,-118.31,4.93
56.15,2,-118.31,4.93
56.15,2,-118.31,4.93
56.15,2,-118.31,4.93
56.15,2,-118.31,4.93
56.15,2,-118.31,4.93
56.15,2,-118.31,4.93
56.15,2,-118.31,4.92
56.15,2,-118.32,4.92
56.15,2,-118.32,4.92
56.16,2,-118.32,4.92
56.16,2,-118.32,4.92
56.16,2,-118.32,4.92
56.16,2,-118.32,4.92
56.16,2,-118.32,4.92
56.16,2,-118.32,4.92
56.16,2,-118.32,4.92
56.16,2,-118.32,4.91
56.16,2,-118.33,4.91
56.16,2,-118.33,4.91
56.17,2,-118.33,4.91
56.17,2,-118.33,4.91
56.17,2,-118.33,4.91
56.17,2,-118.33,4.91
56.17,2,-118.33,4.91
56.17,2,-118.33,4.91
56.17,2,-118.33,4.90
56.17,2,-118.34,4.90
56.17,2,-118.34,4.90
56.17,2,-118.34,4.90
56.18,2,-118.34,4.90
56.18,2,-118.34,4.90
56.18,2,-118.34,4.90
56.18,2,-118.34,4.90
56.18,2,-118.34,4.90
56.18,2,-118.34,4.90
56.18,2,-118.34,4.89
56.18,2,-118.35,4.89
56.18,2,-118.35,4.89
56.18,2,-118.35,4.89
56.19,2,-118.35,4.89
56.19,2,-118.35,4.89
56.19,2,-118.35,4.89
56.19,2,-118.35,4.89
56.19,2,-118.35,4.89
56.19,2,-118.35,4.88
56.19,2,-118.36,4.88
56.19,2,-118.36,4.88
56.19,2,-118.36,4.88
56.19,2,-118.36,4.88
56.20,2,-118.36,4.88
56.20,2,-118.36,4.88
56.20,2,-118.36,4.88
56.20,2,-118.36,4.88
56.20,2,-118.36,4.88
56.20,2,-118.36,4.87
56.20,2,-118.37,4.87
56.20,2,-118.37,4.87
56.20,2,-118.37,4.87
56.20,2,-118.37,4.87
56.21,2,-118.37,4.87
56.21,2,-118.37,4.87
56.21,2,-118.37,4.87
56.21,2,-118.37,4.87
56.21,2,-118.37,4.86
56.21,2,-118.38,4.86
56.21,2,-118.38,4.86
56.21,2,-118.38,4.86
56.21,2,-118.38,4.86
56.21,2,-118.38,4.86
56.22,2,-118.38,4.86
56.22,2,-118.38,4.86
56.22,2,-118.38,4.86
56.22,2,-118.38,4.86
56.22,2,-118.38,4.85
56.22,2,-118.39,4.85
56.22,2,-118.39,4.85
56.22,2,-118.39,4.85
56.22,2,-118.39,4.85
56.22,2,-118.39,4.85
56.23,2,-118.39,4.85
56.23,2,-118.39,4.85
56.23,2,-118.39,4.85
56.23,2,-118.39,4.84
56.23,2,-118.40,4.84
56.23,2,-118.40,4.84
56.23,2,-118.40,4.84
56.23,2,-118.40,4.84
56.23,2,-118.40,4.84
56.23,2,-118.40,4.84
56.24,2,-118.40,4.84
56.24,2,-118.40,4.84
56.24,2,-118.40,4.84
56.24,2,-118.40,4.83
56.24,2,-118.41,4.83
56.24,2,-118.41,4.83
56.24,2,-118.41,4.83
56.24,2,-118.41,4.83
56.24,2,-118.41,4.83
56.24,2,-118.41,4.83
56.25,2,-118.41,4.83
56.25,2,-118.41,4.83
56.25,2,-118.41,4.82
56.25,2,-118.42,4.82
56.25,2,-118.42,4.82
56.25,2,-118.42,4.82
56.25,2,-118.42,4.82
56.25,2,-118.42,4.82
56.25,2,-118.42,4.82
56.25,2,-118.42,4.82
56.26,2,-118.42,4.82
56.26,2,-118.42,4.82
56.26,2,-118.42,4.81
56.26,2,-118.43,4.81
56.26,2,-118.43,4.81
56.26,2,-118.43,4.81
56.26,2,-118.43,4.81
56.26,2,-118.43,4.81
56.26,2,-118.43,4.81
56.26,2,-118.43,4.81
56.27,2,-118.43,4.81
56.27,2,-118.43,4.80
56.27,2,-118.44,4.80
56.27,2,-118.44,4.80
56.27,2,-118.44,4.80
56.27,2,-118.44,4.80
56.27,2,-118.44,4.80
56.27,2,-118.44,4.80
56.27,2,-118.44,4.80
56.27,2,-118.44,4.80
56.28,2,-118.44,4.80
56.28,2,-118.44,4.79
56.28,2,-118.45,4.79
56.28,2,-118.45,4.79
56.28,2,-118.45,4.79
56.28,2,-118.45,4.79
56.28,2,-118.45,4.79
56.28,2,-118.45,4.79
56.28,2,-118.45,4.79
56.28,2,-118.45,4.79
56.29,2,-118.45,4.78
56.29,2,-118.46,4.78
56.29,2,-118.46,4.78
56.29,2,-118.46,4.78
56.29,2,-118.46,4.78
56.29,2,-118.46,4.78
56.29,2,-118.46,4.78
56.29,2,-118.46,4.78
56.29,2,-118.46,4.78
56.29,2,-118.46,4.78
56.30,2,-118.46,4.77
56.30,2,-118.47,4.77
56.30,2,-118.47,4.77
56.30,2,-118.47,4.77
56.30,2,-118.47,4.77
56.30,2,-118.47,4.77
56.30,2,-118.47,4.77
56.30,2,-118.47,4.77
56.30,2,-118.47,4.77
56.30,2,-118.47,4.77
56.31,2,-118.48,4.76
56.31,2,-118.48,4.76
56.31,2,-118.48,4.76
56.31,2,-118.48,4.76
56.31,2,-118.48,4.76
56.31,2,-118.48,4.76
56.31,2,-118.48,4.76
56.31,2,-118.48,4.76
56.31,2,-118.48,4.76
56.31,2,-118.48,4.75
56.32,2,-118.49,4.75
56.32,2,-118.49,4.75
56.32,2,-118.49,4.75
56.32,2,-118.49,4.75
56.32,2,-118.49,4.75
56.32,2,-118.49,4.75
56.32,2,-118.49,4.75
56.32,2,-118.49,4.75
56.32,2,-118.49,4.75
56.32,2,-118.50,4.74
56.33,2,-118.50,4.74
56.33,2,-118.50,4.74
56.33,2,-118.50,4.74
56.33,2,-118.50,4.74
56.33,2,-118.50,4.74
56.33,2,-118.50,4.74
56.33,2,-118.50,4.74
56.33,2,-118.50,4.74
56.33,2,-118.50,4.73
56.33,2,-118.51,4.73
56.34,2,-118.51,4.73
56.34,2,-118.51,4.73
56.34,2,-118.51,4.73
56.34,2,-118.51,4.73
56.34,2,-118.51,4.73
56.34,2,-118.51,4.73
56.34,2,-118.51,4.73
56.34,2,-118.51,4.73
56.34,2,-118.51,4.72
56.34,2,-118.52,4.72
56.35,2,-118.52,4.72
56.35,2,-118.52,4.72
56.35,2,-118.52,4.72
56.35,2,-118.52,4.72
56.35,2,-118.52,4.72
56.35,2,-118.52,4.72
56.35,2,-118.52,4.72
56.35,2,-118.52,4.71
56.35,2,-118.53,4.71
56.35,2,-118.53,4.71
56.36,2,-118.53,4.71
56.36,2,-118.53,4.71
56.36,2,-118.53,4.71
56.36,2,-118.53,4.71
56.36,2,-118.53,4.71
56.36,2,-118.53,4.71
56.36,2,-118.53,4.71
56.36,2,-118.53,4.70
56.36,2,-118.54,4.70
56.36,2,-118.54,4.70
56.37,2,-118.54,4.70
56.37,2,-118.54,4.70
56.37,2,-118.54,4.70
56.37,2,-118.54,4.70
56.37,2,-118.54,4.70
56.37,2,-118.54,4.70
56.37,2,-118.54,4.69
56.37,2,-118.55,4.69
56.37,2,-118.55,4.69
56.37,2,-118.55,4.69
56.38,2,-118.55,4.69
56.38,2,-118.55,4.69
56.38,2,-118.55,4.69
56.38,2,-118.55,4.69
56.38,2,-118.55,4.69
56.38,2,-118.55,4.69
56.38,2,-118.55,4.68
56.38,2,-118.56,4.68
56.38,2,-118.56,4.68
56.38,2,-118.56,4.68
56.39,2,-118.56,4.68
56.39,2,-118.56,4.68
56.39,2,-118.56,4.68
56.39,2,-118.56,4.68
56.39,2,-118.56,4.68
56.39,2,-118.56,4.68
56.39,2,-118.57,4.67
56.39,2,-118.57,4.67
56.39,2,-118.57,4.67
56.39,2,-118.57,4.67
56.40,2,-118.57,4.67
56.40,2,-118.57,4.67
56.40,2,-118.57,4.67
56.40,2,-118.57,4.67
56.40,2,-118.57,4.67
56.40,2,-118.57,4.66
56.40,2,-118.58,4.66
56.40,2,-118.58,4.66
56.40,2,-118.58,4.66
56.40,2,-118.58,4.66
56.41,2,-118.58,4.66
56.41,2,-118.58,4.66
56.41,2,-118.58,4.66
56.41,2,-118.58,4.66
56.41,2,-118.58,4.66
56.41,2,-118.58,4.65
56.41,2,-118.59,4.65
56.41,2,-118.59,4.65
56.41,2,-118.59,4.65
56.41,2,-118.59,4.65
56.42,2,-118.59,4.65
56.42,2,-118.59,4.65
56.42,2,-118.59,4.65
56.42,2,-118.59,4.65
56.42,2,-118.59,4.64
56.42,2,-118.60,4.64
56.42,2,-118.60,4.64
56.42,2,-118.60,4.64
56.42,2,-118.60,4.64
56.42,2,-118.60,4.64
56.43,2,-118.60,4.64
56.43,2,-118.60,4.64
56.43,2,-118.60,4.64
56.43,2,-118.60,4.64
56.43,2,-118.60,4.63
56.43,2,-118.61,4.63
56.43,2,-118.61,4.63
56.43,2,-118.61,4.63
56.43,2,-118.61,4.63
56.43,2,-118.61,4.63
56.44,2,-118.61,4.63
56.44,2,-118.61,4.63
56.44,2,-118.61,4.63
56.44,2,-118.61,4.63
56.44,2,-118.62,4.62
56.44,2,-118.62,4.62
56.44,2,-118.62,4.62
56.44,2,-118.62,4.62
56.44,2,-118.62,4.62
56.44,2,-118.62,4.62
56.45,2,-118.62,4.62
56.45,2,-118.62,4.62
56.45,2,-118.62,4.62
56.45,2,-118.62,4.61
56.45,2,-118.63,4.61
56.45,2,-118.63,4.61
56.45,2,-118.63,4.61
56.45,2,-118.63,4.61
56.45,2,-118.63,4.61
56.45,2,-118.63,4.61
56.46,2,-118.63,4.61
56.46,2,-118.63,4.61
56.46,2,-118.63,4.61
56.46,2,-118.63,4.60
56.46,2,-118.64,4.60
56.46,2,-118.64,4.60
56.46,2,-118.64,4.60
56.46,2,-118.64,4.60
56.46,2,-118.64,4.60
56.46,2,-118.64,4.60
56.47,2,-118.64,4.60
56.47,2,-118.64,4.60
56.47,2,-118.64,4.59
56.47,2,-118.65,4.59
56.47,2,-118.65,4.59
56.47,2,-118.65,4.59
56.47,2,-118.65,4.59
56.47,2,-118.65,4.59
56.47,2,-118.65,4.59
56.47,2,-118.65,4.59
56.48,2,-118.65,4.59
56.48,2,-118.65,4.59
56.48,2,-118.65,4.58
56.48,2,-118.66,4.58
56.48,2,-118.66,4.58
56.48,2,-118.66,4.58
56.48,2,-118.66,4.58
56.48,2,-118.66,4.58
56.48,2,-118.66,4.58
56.48,2,-118.66,4.58
56.49,2,-118.66,4.58
56.49,2,-118.66,4.58
56.49,2,-118.66,4.57
56.49,2,-118.67,4.57
56.49,2,-118.67,4.57
56.49,2,-118.67,4.57
56.49,2,-118.67,4.57
56.49,2,-118.67,4.57
56.49,2,-118.67,4.57
56.49,2,-118.67,4.57
56.50,2,-118.67,4.57
56.50,2,-118.67,4.56
56.50,2,-118.68,4.56
56.50,2,-118.68,4.56
56.50,2,-118.68,4.56
56.50,2,-118.68,4.56
56.50,2,-118.68,4.56
56.50,2,-118.68,4.56
56.50,2,-118.68,4.56
56.50,2,-118.68,4.56
56.51,2,-118.68,4.56
56.51,2,-118.68,4.55
56.51,2,-118.69,4.55
56.51,2,-118.69,4.55
56.51,2,-118.69,4.55
56.51,2,-118.69,4.55
56.51,2,-118.69,4.55
56.51,2,-118.69,4.55
56.51,2,-118.69,4.55
56.51,2,-118.69,4.55
56.52,2,-118.69,4.55
56.52,2,-118.70,4.54
56.52,2,-118.70,4.54
56.52,2,-118.70,4.54
56.52,2,-118.70,4.54
56.52,2,-118.70,4.54
56.52,2,-118.70,4.54
56.52,2,-118.70,4.54
56.52,2,-118.70,4.54
56.52,2,-118.70,4.54
56.53,2,-118.70,4.53
56.53,2,-118.71,4.53
56.53,2,-118.71,4.53
56.53,2,-118.71,4.53
56.53,2,-118.71,4.53
56.53,2,-118.71,4.53
56.53,2,-118.71,4.53
56.53,2,-118.71,4.53
56.53,2,-118.71,4.53
56.53,2,-118.71,4.53
56.54,2,-118.71,4.52
56.54,2,-118.72,4.52
56.54,2,-118.72,4.52
56.54,2,-118.72,4.52
56.54,2,-118.72,4.52
56.54,2,-118.72,4.52
56.54,2,-118.72,4.52
56.54,2,-118.72,4.52
56.54,2,-118.72,4.52
56.54,2,-118.72,4.52
56.55,2,-118.73,4.51
56.55,2,-118.73,4.51
56.55,2,-118.73,4.51
56.55,2,-118.73,4.51
56.55,2,-118.73,4.51
56.55,2,-118.73,4.51
56.55,2,-118.73,4.51
56.55,2,-118.73,4.51
56.55,2,-118.73,4.51
56.55,2,-118.73,4.50
56.56,2,-118.74,4.50
56.56,2,-118.74,4.50
56.56,2,-118.74,4.50
56.56,2,-118.74,4.50
56.56,2,-118.74,4.50
56.56,2,-118.74,4.50
56.56,2,-118.74,4.50
56.56,2,-118.74,4.50
56.56,2,-118.74,4.50
56.56,2,-118.74,4.49
56.57,2,-118.75,4.49
56.57,2,-118.75,4.49
56.57,2,-118.75,4.49
56.57,2,-118.75,4.49
56.57,2,-118.75,4.49
56.57,2,-118.75,4.49
56.57,2,-118.75,4.49
56.57,2,-118.75,4.49
56.57,2,-118.75,4.49
56.57,2,-118.76,4.48
56.58,2,-118.76,4.48
56.58,2,-118.76,4.48
56.58,2,-118.76,4.48
56.58,2,-118.76,4.48
56.58,2,-118.76,4.48
56.58,2,-118.76,4.48
56.58,2,-118.76,4.48
56.58,2,-118.76,4.48
56.58,2,-118.76,4.47
56.58,2,-118.77,4.47
56.59,2,-118.77,4.47
56.59,2,-118.77,4.47
56.59,2,-118.77,4.47
56.59,2,-118.77,4.47
56.59,2,-118.77,4.47
56.59,2,-118.77,4.47
56.59,2,-118.77,4.47
56.59,2,-118.77,4.47
56.59,2,-118.77,4.46
56.59,2,-118.78,4.46
56.60,2,-118.78,4.46
56.60,2,-118.78,4.46
56.60,2,-118.78,4.46
56.60,2,-118.78,4.46
56.60,2,-118.78,4.46
56.60,2,-118.78,4.46
56.60,2,-118.78,4.46
56.60,2,-118.78,4.46
56.60,2,-118.79,4.45
56.60,2,-118.79,4.45
56.61,2,-118.79,4.45
56.61,2,-118.79,4.45
56.61,2,-118.79,4.45
56.61,2,-118.79,4.45
56.61,2,-118.79,4.45
56.61,2,-118.79,4.45
56.61,2,-118.79,4.45
56.61,2,-118.79,4.44
56.61,2,-118.80,4.44
56.61,2,-118.80,4.44
56.62,2,-118.80,4.44
56.62,2,-118.80,4.44
56.62,2,-118.80,4.44
56.62,2,-118.80,4.44
56.62,2,-118.80,4.44
56.62,2,-118.80,4.44
56.62,2,-118.80,4.44
56.62,2,-118.80,4.43
56.62,2,-118.81,4.43
56.62,2,-118.81,4.43
56.63,2,-118.81,4.43
56.63,2,-118.81,4.43
56.63,2,-118.81,4.43
56.63,2,-118.81,4.43
56.63,2,-118.81,4.43
56.63,2,-118.81,4.43
56.63,2,-118.81,4.43
56.63,2,-118.81,4.42
56.63,2,-118.82,4.42
56.63,2,-118.82,4.42
56.64,2,-118.82,4.42
56.64,2,-118.82,4.42
56.64,2,-118.82,4.42
56.64,2,-118.82,4.42
56.64,2,-118.82,4.42
56.64,2,-118.82,4.42
56.64,2,-118.82,4.41
56.64,2,-118.83,4.41
56.64,2,-118.83,4.41
56.64,2,-118.83,4.41
56.65,2,-118.83,4.41
56.65,2,-118.83,4.41
56.65,2,-118.83,4.41
56.65,2,-118.83,4.41
56.65,2,-118.83,4.41
56.65,2,-118.83,4.41
56.65,2,-118.83,4.40
56.65,2,-118.84,4.40
56.65,2,-118.84,4.40
56.65,2,-118.84,4.40
56.66,2,-118.84,4.40
56.66,2,-118.84,4.40
56.66,2,-118.84,4.40
56.66,2,-118.84,4.40
56.66,2,-118.84,4.40
56.66,2,-118.84,4.40
56.66,2,-118.84,4.39
56.66,2,-118.85,4.39
56.66,2,-118.85,4.39
56.66,2,-118.85,4.39
56.67,2,-118.85,4.39
56.67,2,-118.85,4.39
56.67,2,-118.85,4.39
56.67,2,-118.85,4.39
56.67,2,-118.85,4.39
56.67,2,-118.85,4.39
56.67,2,-118.86,4.38
56.67,2,-118.86,4.38
56.67,2,-118.86,4.38
56.67,2,-118.86,4.38
56.68,2,-118.86,4.38
56.68,2,-118.86,4.38
56.68,2,-118.86,4.38
56.68,2,-118.86,4.38
56.68,2,-118.86,4.38
56.68,2,-118.86,4.37
56.68,2,-118.87,4.37
56.68,2,-118.87,4.37
56.68,2,-118.87,4.37
56.68,2,-118.87,4.37
56.69,2,-118.87,4.37
56.69,2,-118.87,4.37
56.69,2,-118.87,4.37
56.69,2,-118.87,4.37
56.69,2,-118.87,4.37
56.69,2,-118.87,4.36
56.69,2,-118.88,4.36
56.69,2,-118.88,4.36
56.69,2,-118.88,4.36
56.69,2,-118.88,4.36
56.70,2,-118.88,4.36
56.70,2,-118.88,4.36
56.70,2,-118.88,4.36
56.70,2,-118.88,4.36
56.70,2,-118.88,4.36
56.70,2,-118.88,4.35
56.70,2,-118.89,4.35
56.70,2,-118.89,4.35
56.70,2,-118.89,4.35
56.70,2,-118.89,4.35
56.71,2,-118.89,4.35
56.71,2,-118.89,4.35
56.71,2,-118.89,4.35
56.71,2,-118.89,4.35
56.71,2,-118.89,4.34
56.71,2,-118.90,4.34
56.71,2,-118.90,4.34
56.71,2,-118.90,4.34
56.71,2,-118.90,4.34
56.71,2,-118.90,4.34
56.72,2,-118.90,4.34
56.72,2,-118.90,4.34
56.72,2,-118.90,4.34
56.72,2,-118.90,4.34
56.72,2,-118.90,4.33
56.72,2,-118.91,4.33
56.72,2,-118.91,4.33
56.72,2,-118.91,4.33
56.72,2,-118.91,4.33
56.72,2,-118.91,4.33
56.73,2,-118.91,4.33
56.73,2,-118.91,4.33
56.73,2,-118.91,4.33
56.73,2,-118.91,4.33
56.73,2,-118.91,4.32
56.73,2,-118.92,4.32
56.73,2,-118.92,4.32
56.73,2,-118.92,4.32
56.73,2,-118.92,4.32
56.73,2,-118.92,4.32
56.74,2,-118.92,4.32
56.74,2,-118.92,4.32
56.74,2,-118.92,4.32
56.74,2,-118.92,4.32
56.74,2,-118.92,4.31
56.74,2,-118.93,4.31
56.74,2,-118.93,4.31
56.74,2,-118.93,4.31
56.74,2,-118.93,4.31
56.74,2,-118.93,4.31
56.75,2,-118.93,4.31
56.75,2,-118.93,4.31
56.75,2,-118.93,4.31
56.75,2,-118.93,4.30
56.75,2,-118.94,4.30
56.75,2,-118.94,4.30
56.75,2,-118.94,4.30
56.75,2,-118.94,4.30
56.75,2,-118.94,4.30
56.75,2,-118.94,4.30
56.76,2,-118.94,4.30
56.76,2,-118.94,4.30
56.76,2,-118.94,4.30
56.76,2,-118.94,4.29
56.76,2,-118.95,4.29
56.76,2,-118.95,4.29
56.76,2,-118.95,4.29
56.76,2,-118.95,4.29
56.76,2,-118.95,4.29
56.76,2,-118.95,4.29
56.77,2,-118.95,4.29
56.77,2,-118.95,4.29
56.77,2,-118.95,4.29
56.77,2,-118.95,4.28
56.77,2,-118.96,4.28
56.77,2,-118.96,4.28
56.77,2,-118.96,4.28
56.77,2,-118.96,4.28
56.77,2,-118.96,4.28
56.77,2,-118.96,4.28
56.78,2,-118.96,4.28
56.78,2,-118.96,4.28
56.78,2,-118.96,4.28
56.78,2,-118.96,4.27
56.78,2,-118.97,4.27
56.78,2,-118.97,4.27
56.78,2,-118.97,4.27
56.78,2,-118.97,4.27
56.78,2,-118.97,4.27
56.78,2,-118.97,4.27
56.79,2,-118.97,4.27
56.79,2,-118.97,4.27
56.79,2,-118.97,4.27
56.79,2,-118.98,4.26
56.79,2,-118.98,4.26
56.79,2,-118.98,4.26
56.79,2,-118.98,4.26
56.79,2,-118.98,4.26
56.79,2,-118.98,4.26
56.79,2,-118.98,4.26
